"統計名：","市区町村データ 基礎データ（オリジナル）"
"表番号：","0000020102"
"表題：","Ｂ　自然環境"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/Ｂ　自然環境 コード","B1101","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103"
"調査年 コード","調査年","地域 コード","地域","/Ｂ　自然環境","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】"
"2014100000","2014年度","36404","徳島県 板野町","","3,622","3,622","1,898","0","1,658","1,658","0","19,066,876","3,265,888"
"2014100000","2014年度","36405","徳島県 上板町","","3,458","3,458","2,188","0","1,215","1,215","0","17,934,039","3,023,468"
"2014100000","2014年度","36468","徳島県 つるぎ町","","19,484","19,484","3,173","0","16,673","16,448","225","108,162,725","2,460,798"
"2014100000","2014年度","36489","徳島県 東みよし町","","12,248","12,248","2,641","0","9,637","9,631","6","54,461,203","2,770,731"
"2014100000","2014年度","37201","香川県 高松市","","37,541","37,541","23,432","0","14,177","14,114","63","244,718,929","56,333,520"
"2014100000","2014年度","37202","香川県 丸亀市","","11,178","11,178","8,157","0","3,021","3,021","0","79,750,151","19,467,611"
"2014100000","2014年度","37203","香川県 坂出市","","9,251","9,251","6,633","0","2,618","2,600","18","70,278,563","15,298,583"
"2014100000","2014年度","37204","香川県 善通寺市","","3,993","3,993","3,013","0","915","915","0","27,351,398","5,939,980"
"2014100000","2014年度","37205","香川県 観音寺市","","11,784","11,784","7,405","0","4,379","4,379","0","70,249,239","12,488,068"
"2014100000","2014年度","37206","香川県 さぬき市","","15,863","15,863","7,574","0","8,219","8,219","0","103,168,628","11,250,935"
"2014100000","2014年度","37207","香川県 東かがわ市","","15,283","15,283","4,838","0","10,362","10,362","0","70,403,705","7,758,769"
"2014100000","2014年度","37208","香川県 三豊市","","22,271","22,271","14,376","0","7,827","7,791","36","162,605,646","17,499,863"
"2014100000","2014年度","37322","香川県 土庄町","","7,437","7,437","2,704","0","4,733","4,721","12","55,832,428","3,315,880"
"2014100000","2014年度","37324","香川県 小豆島町","","9,559","9,559","2,647","0","6,946","6,946","0","57,073,250","3,274,757"
"2014100000","2014年度","37341","香川県 三木町","","7,578","7,578","3,831","0","3,722","3,722","0","51,423,807","4,981,514"
"2014100000","2014年度","37364","香川県 直島町","","1,422","1,422","454","0","972","972","0","8,234,918","1,147,742"
"2014100000","2014年度","37386","香川県 宇多津町","","810","810","716","0","89","89","0","5,062,890","2,826,128"
"2014100000","2014年度","37387","香川県 綾川町","","10,975","10,975","5,834","0","5,154","5,153","1","69,931,498","6,720,218"
"2014100000","2014年度","37403","香川県 琴平町","","847","847","644","0","203","203","0","4,442,880","1,664,930"
"2014100000","2014年度","37404","香川県 多度津町","","2,438","2,438","1,882","0","547","547","0","17,214,634","5,291,614"
"2014100000","2014年度","37406","香川県 まんのう町","","19,445","19,445","6,172","0","13,234","13,234","0","79,199,487","5,290,105"
"2014100000","2014年度","38201","愛媛県 松山市","","42,937","42,937","24,023","0","18,908","18,908","0","247,619,140","52,513,236"
"2014100000","2014年度","38202","愛媛県 今治市","","41,913","41,913","19,512","0","22,367","22,367","0","257,820,519","31,120,484"
"2014100000","2014年度","38203","愛媛県 宇和島市","","46,815","46,815","13,009","0","33,222","33,222","0","241,764,317","10,974,755"
"2014100000","2014年度","38204","愛媛県 八幡浜市","","13,268","13,268","6,196","0","7,041","7,041","0","75,033,621","4,107,372"
"2014100000","2014年度","38205","愛媛県 新居浜市","","23,446","23,446","6,317","0","17,094","17,094","0","104,011,304","24,594,224"
"2014100000","2014年度","38206","愛媛県 西条市","","50,998","50,998","15,548","0","35,478","35,478","0","246,424,082","28,783,445"
"2014100000","2014年度","38207","愛媛県 大洲市","","43,222","43,222","11,920","0","31,521","31,521","0","222,892,167","8,129,537"
"2014100000","2014年度","38210","愛媛県 伊予市","","19,444","19,444","8,007","0","11,507","11,507","0","162,428,607","6,471,599"
"2014100000","2014年度","38213","愛媛県 四国中央市","","42,124","42,124","9,427","0","33,045","32,603","442","200,358,526","19,348,144"
"2014100000","2014年度","38214","愛媛県 西予市","","51,434","51,434","12,924","0","38,548","38,472","76","339,915,082","9,649,998"
"2014100000","2014年度","38215","愛媛県 東温市","","21,130","21,130","4,941","0","16,118","16,111","7","67,669,228","5,538,535"
"2014100000","2014年度","38356","愛媛県 上島町","","3,038","3,038","1,550","0","1,489","1,489","0","21,797,672","1,452,443"
"2014100000","2014年度","38386","愛媛県 久万高原町","","58,369","58,369","5,989","0","51,850","51,362","488","316,049,723","2,863,075"
"2014100000","2014年度","38401","愛媛県 松前町","","2,041","2,041","2,041","0","0","0","0","14,967,223","5,227,764"
"2014100000","2014年度","38402","愛媛県 砥部町","","10,159","10,159","3,007","0","7,161","7,161","0","84,255,597","2,998,981"
"2014100000","2014年度","38422","愛媛県 内子町","","29,943","29,943","6,769","0","23,067","23,066","1","217,953,356","3,829,932"
"2014100000","2014年度","38442","愛媛県 伊方町","","9,398","9,398","4,648","0","4,752","4,744","8","75,447,732","2,275,627"
"2014100000","2014年度","38484","愛媛県 松野町","","9,845","9,845","1,478","0","8,230","8,230","0","59,956,963","999,684"
"2014100000","2014年度","38488","愛媛県 鬼北町","","24,188","24,188","3,649","0","20,602","20,602","0","140,742,446","3,057,242"
"2014100000","2014年度","38506","愛媛県 愛南町","","23,898","23,898","5,538","0","18,297","18,297","0","135,903,346","4,425,397"
"2014100000","2014年度","39201","高知県 高知市","","30,899","30,899","13,503","0","17,281","17,189","92","190,966,100","29,875,787"
"2014100000","2014年度","39202","高知県 室戸市","","24,818","24,818","4,493","0","21,357","21,336","21","111,004,969","2,629,012"
"2014100000","2014年度","39203","高知県 安芸市","","31,720","31,720","3,678","0","28,040","28,012","28","126,269,870","3,199,930"
"2014100000","2014年度","39204","高知県 南国市","","12,530","12,530","6,440","0","6,091","6,091","0","74,976,232","7,853,401"
"2014100000","2014年度","39205","高知県 土佐市","","9,149","9,149","4,255","0","4,799","4,799","0","44,456,590","4,540,926"
"2014100000","2014年度","39206","高知県 須崎市","","13,544","13,544","3,345","0","10,196","10,196","0","68,338,982","3,858,256"
"2014100000","2014年度","39208","高知県 宿毛市","","28,619","28,619","4,716","0","23,803","23,769","34","152,473,000","4,220,598"
"2014100000","2014年度","39209","高知県 土佐清水市","","26,634","26,634","3,647","0","22,699","22,613","86","120,296,131","2,664,751"
"2014100000","2014年度","39210","高知県 四万十市","","63,229","63,229","9,843","0","53,333","53,276","57","242,568,436","6,136,173"
"2014100000","2014年度","39211","高知県 香南市","","12,648","12,648","5,432","0","7,196","7,196","0","76,905,827","5,384,083"
"2014100000","2014年度","39212","高知県 香美市","","53,786","53,786","6,658","0","47,128","46,739","389","184,515,879","4,789,406"
"2014100000","2014年度","39301","高知県 東洋町","","7,406","7,406","1,027","0","6,376","6,376","0","37,798,073","584,269"
"2014100000","2014年度","39302","高知県 奈半利町","","2,836","2,836","679","0","2,157","2,145","12","12,833,342","678,094"
"2014100000","2014年度","39303","高知県 田野町","","653","653","343","0","300","300","0","4,398,309","556,264"
"2014100000","2014年度","39304","高知県 安田町","","5,236","5,236","990","0","4,249","4,238","11","26,854,877","462,503"
"2014100000","2014年度","39305","高知県 北川村","","19,673","19,673","1,232","0","18,424","18,424","0","36,101,367","300,365"
"2014100000","2014年度","39306","高知県 馬路村","","16,548","16,548","911","0","15,629","15,629","0","31,737,198","233,584"
"2014100000","2014年度","39307","高知県 芸西村","","3,960","3,960","1,030","0","2,930","2,930","0","22,609,265","699,974"
"2014100000","2014年度","39341","高知県 本山町","","13,422","13,422","1,036","0","12,337","12,275","62","59,517,018","755,545"
"2014100000","2014年度","39344","高知県 大豊町","","31,506","31,506","3,728","0","27,728","27,666","62","186,123,270","1,621,481"
"2014100000","2014年度","39363","高知県 土佐町","","21,213","21,213","2,747","0","18,444","18,424","20","65,123,842","863,085"
"2014100000","2014年度","39364","高知県 大川村","","9,527","9,527","517","0","9,009","8,961","48","26,504,719","113,298"
"2014100000","2014年度","39386","高知県 いの町","","47,097","47,097","4,617","0","42,464","41,613","851","177,408,788","3,402,896"
"2014100000","2014年度","39387","高知県 仁淀川町","","33,300","33,300","3,558","0","29,736","29,590","146","144,280,154","1,129,802"
"2014100000","2014年度","39401","高知県 中土佐町","","19,328","19,328","2,362","0","17,235","17,235","0","66,756,538","1,041,917"
"2014100000","2014年度","39402","高知県 佐川町","","10,080","10,080","2,692","0","7,384","7,384","0","70,510,916","2,614,370"
"2014100000","2014年度","39403","高知県 越知町","","11,195","11,195","1,801","0","9,397","9,397","0","65,961,271","1,068,569"
"2014100000","2014年度","39405","高知県 檮原町","","23,645","23,645","2,230","0","21,431","21,345","86","123,683,354","898,678"
"2014100000","2014年度","39410","高知県 日高村","","4,485","4,485","1,544","0","2,937","2,937","0","23,622,259","950,849"
"2014100000","2014年度","39411","高知県 津野町","","19,785","19,785","2,127","0","17,631","17,603","28","123,226,388","1,321,834"
"2014100000","2014年度","39412","高知県 四万十町","","64,230","64,230","8,324","0","55,906","55,826","80","298,872,047","4,091,900"
"2014100000","2014年度","39424","高知県 大月町","","10,294","10,294","2,126","0","8,163","8,027","136","74,154,005","980,880"
"2014100000","2014年度","39427","高知県 三原村","","8,537","8,537","1,070","0","7,403","7,388","15","35,481,044","497,746"
"2014100000","2014年度","39428","高知県 黒潮町","","18,858","18,858","3,226","0","14,882","14,880","2","87,364,660","2,280,624"
"2014100000","2014年度","40100","福岡県 北九州市","","49,195","49,195","29,609","0","19,508","19,409","99","241,726,615","118,531,421"
"2014100000","2014年度","40130","福岡県 福岡市","","34,338","34,338","23,173","0","11,087","11,016","71","184,277,511","90,917,335"
"2014100000","2014年度","40202","福岡県 大牟田市","","8,145","8,145","6,392","0","1,751","1,751","0","48,160,618","20,881,664"
"2014100000","2014年度","40203","福岡県 久留米市","","22,996","22,996","19,530","0","3,636","3,616","20","154,010,351","41,221,425"
"2014100000","2014年度","40204","福岡県 直方市","","6,176","6,176","3,992","0","2,112","2,096","16","32,503,020","10,653,313"
"2014100000","2014年度","40205","福岡県 飯塚市","","21,407","21,407","10,746","0","10,645","10,644","1","120,376,503","23,932,060"
"2014100000","2014年度","40206","福岡県 田川市","","5,455","5,455","3,900","0","1,582","1,582","0","30,623,366","9,867,696"
"2014100000","2014年度","40207","福岡県 柳川市","","7,715","7,715","7,715","0","0","0","0","53,052,702","12,545,899"
"2014100000","2014年度","40210","福岡県 八女市","","48,244","48,244","16,535","0","31,666","31,666","0","278,097,182","14,438,650"
"2014100000","2014年度","40211","福岡県 筑後市","","4,178","4,178","4,171","0","7","7","0","32,341,842","9,361,894"
"2014100000","2014年度","40212","福岡県 大川市","","3,362","3,362","3,362","0","0","0","0","20,758,019","7,150,943"
"2014100000","2014年度","40213","福岡県 行橋市","","7,005","7,005","5,717","0","1,287","1,287","0","48,449,265","12,387,458"
"2014100000","2014年度","40214","福岡県 豊前市","","11,110","11,110","4,194","0","6,918","6,883","35","50,543,662","6,616,786"
"2014100000","2014年度","40215","福岡県 中間市","","1,596","1,596","1,513","0","89","89","0","9,823,041","5,536,795"
"2014100000","2014年度","40216","福岡県 小郡市","","4,551","4,551","4,410","0","118","118","0","32,747,195","7,786,548"
"2014100000","2014年度","40217","福岡県 筑紫野市","","8,773","8,773","4,411","0","4,338","4,338","0","52,625,259","11,270,586"
"2014100000","2014年度","40218","福岡県 春日市","","1,415","1,415","1,345","0","63","63","0","8,363,727","6,798,243"
"2014100000","2014年度","40219","福岡県 大野城市","","2,689","2,689","1,664","0","1,014","1,014","0","13,816,984","8,054,101"
"2014100000","2014年度","40220","福岡県 宗像市","","11,991","11,991","7,113","0","5,070","5,015","55","86,089,272","13,914,694"
"2014100000","2014年度","40221","福岡県 太宰府市","","2,960","2,960","1,783","0","1,181","1,181","0","15,617,661","6,888,548"
"2014100000","2014年度","40223","福岡県 古賀市","","4,207","4,207","2,834","0","1,377","1,377","0","24,151,461","7,765,280"
"2014100000","2014年度","40224","福岡県 福津市","","5,276","5,276","3,901","0","1,359","1,359","0","37,695,326","7,896,611"
"2014100000","2014年度","40225","福岡県 うきは市","","11,746","11,746","5,690","0","5,923","5,923","0","56,160,049","7,136,235"
"2014100000","2014年度","40226","福岡県 宮若市","","13,999","13,999","5,828","0","8,389","8,389","0","73,960,739","8,524,019"
"2014100000","2014年度","40227","福岡県 嘉麻市","","13,511","13,511","5,969","0","7,739","7,737","2","71,410,063","8,501,107"
"2014100000","2014年度","40228","福岡県 朝倉市","","24,671","24,671","12,711","0","13,545","13,545","0","124,726,684","15,808,112"
"2014100000","2014年度","40229","福岡県 みやま市","","10,521","10,521","8,532","0","2,089","2,089","0","78,328,465","8,733,327"
"2014100000","2014年度","40230","福岡県 糸島市","","21,570","21,570","11,744","0","9,826","9,796","30","140,034,993","16,047,350"
"2014100000","2014年度","40305","（旧）福岡県 那珂川町","","7,495","7,495","2,006","0","5,448","5,448","0","43,170,277","4,848,050"
"2014100000","2014年度","40341","福岡県 宇美町","","3,021","3,021","1,181","0","1,837","1,837","0","10,274,190","4,948,260"
"2014100000","2014年度","40342","福岡県 篠栗町","","3,893","3,893","1,295","0","2,620","2,617","3","17,225,268","3,149,488"
"2014100000","2014年度","40343","福岡県 志免町","","869","869","854","0","25","25","0","5,506,384","4,385,331"
"2014100000","2014年度","40344","福岡県 須恵町","","1,631","1,631","1,007","0","627","627","0","7,566,380","4,075,533"
"2014100000","2014年度","40345","福岡県 新宮町","","1,893","1,893","1,432","0","494","494","0","11,304,994","4,082,849"
"2014100000","2014年度","40348","福岡県 久山町","","3,744","3,744","1,205","0","2,568","2,568","0","9,731,217","2,460,992"
"2014100000","2014年度","40349","福岡県 粕屋町","","1,413","1,413","1,360","0","72","72","0","9,134,283","5,096,768"
"2014100000","2014年度","40381","福岡県 芦屋町","","1,160","1,160","830","0","249","249","0","3,609,982","1,588,243"
"2014100000","2014年度","40382","福岡県 水巻町","","1,101","1,101","995","0","106","106","0","5,817,060","3,307,333"
"2014100000","2014年度","40383","福岡県 岡垣町","","4,864","4,864","2,219","0","2,630","2,628","2","30,330,087","5,116,617"
"2014100000","2014年度","40384","福岡県 遠賀町","","2,215","2,215","1,837","0","379","377","2","14,397,535","3,361,218"
"2014100000","2014年度","40401","福岡県 小竹町","","1,418","1,418","1,086","0","331","331","0","8,690,756","1,963,698"
"2014100000","2014年度","40402","福岡県 鞍手町","","3,560","3,560","2,246","0","1,288","1,288","0","25,017,878","4,043,381"
"2014100000","2014年度","40421","福岡県 桂川町","","2,014","2,014","1,444","0","616","616","0","13,644,434","2,666,237"
"2014100000","2014年度","40447","福岡県 筑前町","","6,710","6,710","4,529","0","2,223","2,223","0","49,545,544","6,494,713"
"2014100000","2014年度","40448","福岡県 東峰村","","5,197","5,197","786","0","4,413","4,413","0","16,355,227","661,348"
"2014100000","2014年度","40503","福岡県 大刀洗町","","2,284","2,284","2,284","0","9","9","0","17,616,188","3,310,733"
"2014100000","2014年度","40522","福岡県 大木町","","1,844","1,844","1,844","0","0","0","0","13,587,243","3,127,872"
"2014100000","2014年度","40544","福岡県 広川町","","3,794","3,794","2,452","0","1,348","1,348","0","27,837,279","4,427,962"
"2014100000","2014年度","40601","福岡県 香春町","","4,450","4,450","1,625","0","2,859","2,859","0","24,044,872","2,821,719"
"2014100000","2014年度","40602","福岡県 添田町","","13,220","13,220","2,182","0","11,046","11,046","0","22,209,966","2,037,028"
"2014100000","2014年度","40604","福岡県 糸田町","","804","804","597","0","213","213","0","4,843,886","1,276,366"
"2014100000","2014年度","40605","福岡県 川崎町","","3,614","3,614","1,900","0","1,761","1,706","55","20,780,915","3,142,361"
"2014100000","2014年度","40608","福岡県 大任町","","1,426","1,426","987","0","441","441","0","6,773,273","1,106,516"
"2014100000","2014年度","40609","福岡県 赤村","","3,198","3,198","951","0","2,254","2,254","0","14,121,411","726,473"
"2014100000","2014年度","40610","福岡県 福智町","","4,206","4,206","2,543","0","1,664","1,650","14","23,711,216","4,270,238"
"2014100000","2014年度","40621","福岡県 苅田町","","4,888","4,888","3,225","0","1,692","1,692","0","32,189,848","9,943,158"
"2014100000","2014年度","40625","福岡県 みやこ町","","15,134","15,134","5,373","0","9,752","9,677","75","85,977,905","5,830,014"
"2014100000","2014年度","40642","福岡県 吉富町","","573","573","573","0","0","0","0","3,789,119","1,609,795"
"2014100000","2014年度","40646","福岡県 上毛町","","6,244","6,244","2,334","0","3,910","3,910","0","24,616,655","2,349,253"
"2014100000","2014年度","40647","福岡県 築上町","","11,961","11,961","4,620","0","7,305","7,298","7","49,968,415","4,365,713"
"2014100000","2014年度","41201","佐賀県 佐賀市","","43,184","43,184","25,149","0","17,818","17,804","14","263,308,729","37,224,943"
"2014100000","2014年度","41202","佐賀県 唐津市","","48,754","48,754","22,910","0","25,422","25,422","0","330,775,752","21,112,888"
"2014100000","2014年度","41203","佐賀県 鳥栖市","","7,172","7,172","4,821","0","2,337","2,337","0","42,251,731","13,291,644"
"2014100000","2014年度","41204","佐賀県 多久市","","9,696","9,696","4,938","0","4,882","4,882","0","66,048,263","5,389,319"
"2014100000","2014年度","41205","佐賀県 伊万里市","","25,528","25,528","11,506","0","14,034","14,020","14","171,532,794","12,901,007"
"2014100000","2014年度","41206","佐賀県 武雄市","","19,540","19,540","9,210","0","10,467","10,467","0","143,647,409","10,670,300"
"2014100000","2014年度","41207","佐賀県 鹿島市","","11,212","11,212","5,814","0","5,341","5,341","0","66,576,143","6,173,528"
"2014100000","2014年度","41208","佐賀県 小城市","","9,581","9,581","7,187","0","2,384","2,384","0","60,629,577","8,306,316"
"2014100000","2014年度","41209","佐賀県 嬉野市","","12,641","12,641","5,309","0","7,324","7,267","57","89,891,565","5,505,450"
"2014100000","2014年度","41210","佐賀県 神埼市","","12,513","12,513","6,716","0","5,843","5,824","19","71,242,252","6,883,660"
"2014100000","2014年度","41327","佐賀県 吉野ヶ里町","","4,399","4,399","2,346","0","2,016","2,016","0","18,881,367","3,784,383"
"2014100000","2014年度","41341","佐賀県 基山町","","2,215","2,215","1,369","0","950","950","0","15,796,308","3,343,329"
"2014100000","2014年度","41345","佐賀県 上峰町","","1,280","1,280","1,121","0","158","158","0","8,771,686","2,279,100"
"2014100000","2014年度","41346","佐賀県 みやき町","","5,192","5,192","4,271","0","914","914","0","30,977,016","5,570,918"
"2014100000","2014年度","41387","佐賀県 玄海町","","3,590","3,590","2,549","0","1,004","1,004","0","29,218,096","1,718,901"
"2014100000","2014年度","41401","佐賀県 有田町","","6,585","6,585","2,955","0","3,676","3,660","16","33,170,883","4,560,826"
"2014100000","2014年度","41423","佐賀県 大町町","","1,150","1,150","861","0","336","336","0","7,251,300","1,365,570"
"2014100000","2014年度","41424","佐賀県 江北町","","2,449","2,449","2,132","0","378","378","0","18,478,431","2,173,006"
"2014100000","2014年度","41425","佐賀県 白石町","","9,956","9,956","8,924","0","1,067","1,067","0","73,166,393","6,314,380"
"2014100000","2014年度","41441","佐賀県 太良町","","7,430","7,430","3,311","0","4,156","4,156","0","41,435,531","2,682,494"
"2014100000","2014年度","42201","長崎県 長崎市","","40,581","40,581","18,616","0","21,834","21,834","0","221,533,909","37,211,224"
"2014100000","2014年度","42202","長崎県 佐世保市","","42,606","42,606","20,266","0","22,023","21,223","800","240,296,141","30,785,905"
"2014100000","2014年度","42203","長崎県 島原市","","8,297","8,297","4,673","0","3,545","3,520","25","37,183,449","9,234,971"
"2014100000","2014年度","42204","長崎県 諫早市","","34,183","34,183","19,805","0","14,281","14,275","6","209,842,383","22,659,012"
"2014100000","2014年度","42205","長崎県 大村市","","12,666","12,666","6,552","0","5,943","5,921","22","52,057,261","13,660,152"
"2014100000","2014年度","42207","長崎県 平戸市","","23,520","23,520","10,231","0","13,241","12,731","510","129,630,906","7,283,313"
"2014100000","2014年度","42208","長崎県 松浦市","","13,067","13,067","6,826","0","6,129","5,987","142","77,348,221","6,472,975"
"2014100000","2014年度","42209","長崎県 対馬市","","70,863","70,863","7,692","0","63,282","63,217","65","163,030,031","5,643,672"
"2014100000","2014年度","42210","長崎県 壱岐市","","13,942","13,942","8,203","0","5,582","4,837","745","97,559,851","6,655,268"
"2014100000","2014年度","42211","長崎県 五島市","","42,004","42,004","14,649","0","27,365","27,065","300","167,618,614","8,961,531"
"2014100000","2014年度","42212","長崎県 西海市","","24,159","24,159","10,433","0","13,545","13,294","251","153,101,786","8,650,479"
"2014100000","2014年度","42213","長崎県 雲仙市","","21,427","21,427","10,953","0","10,405","10,158","247","109,920,436","10,947,109"
"2014100000","2014年度","42214","長崎県 南島原市","","17,011","17,011","10,799","0","6,045","5,854","191","114,073,544","11,675,231"
"2014100000","2014年度","42307","長崎県 長与町","","2,873","2,873","1,856","0","1,003","1,003","0","21,985,165","3,761,016"
"2014100000","2014年度","42308","長崎県 時津町","","2,094","2,094","1,291","0","790","790","0","16,130,123","3,515,538"
"2014100000","2014年度","42321","長崎県 東彼杵町","","7,429","7,429","2,861","0","4,487","4,023","464","43,857,748","1,879,527"
"2014100000","2014年度","42322","長崎県 川棚町","","3,734","3,734","1,589","0","2,124","2,117","7","24,155,505","2,547,778"
"2014100000","2014年度","42323","長崎県 波佐見町","","5,600","5,600","2,096","0","3,487","3,487","0","40,807,250","3,179,980"
"2014100000","2014年度","42383","長崎県 小値賀町","","2,553","2,553","1,177","0","1,445","1,098","347","9,576,642","725,614"
"2014100000","2014年度","42391","長崎県 佐々町","","3,227","3,227","1,409","0","1,778","1,778","0","23,350,853","2,243,285"
"2014100000","2014年度","42411","長崎県 新上五島町","","21,394","21,394","4,109","0","17,258","17,257","1","91,143,813","3,597,585"
"2014100000","2014年度","43100","熊本県 熊本市","","39,032","39,032","32,696","0","6,188","6,188","0","263,525,703","78,930,454"
"2014100000","2014年度","43202","熊本県 八代市","","68,136","68,136","17,877","0","49,910","49,910","0","262,825,638","25,294,097"
"2014100000","2014年度","43203","熊本県 人吉市","","21,055","21,055","5,172","0","15,814","15,814","0","94,159,593","7,556,582"
"2014100000","2014年度","43204","熊本県 荒尾市","","5,737","5,737","4,769","0","917","917","0","44,636,124","9,826,763"
"2014100000","2014年度","43205","熊本県 水俣市","","16,329","16,329","4,177","0","12,108","12,108","0","45,000,008","4,416,879"
"2014100000","2014年度","43206","熊本県 玉名市","","15,260","15,260","12,565","0","2,665","2,665","0","115,423,887","15,187,916"
"2014100000","2014年度","43208","熊本県 山鹿市","","29,969","29,969","14,493","0","15,431","15,431","0","196,601,540","14,424,050"
"2014100000","2014年度","43210","熊本県 菊池市","","27,685","27,685","12,440","0","15,075","15,067","8","144,822,405","16,523,631"
"2014100000","2014年度","43211","熊本県 宇土市","","7,430","7,430","4,576","0","2,845","2,845","0","57,096,127","7,351,631"
"2014100000","2014年度","43212","熊本県 上天草市","","12,691","12,691","5,087","0","7,585","7,585","0","96,053,837","6,108,046"
"2014100000","2014年度","43213","熊本県 宇城市","","18,860","18,860","12,731","0","5,956","5,946","10","151,845,253","14,395,471"
"2014100000","2014年度","43214","熊本県 阿蘇市","","37,630","37,630","16,419","0","21,104","15,048","6,056","168,974,408","10,357,023"
"2014100000","2014年度","43215","熊本県 天草市","","68,378","68,378","21,938","0","46,373","46,373","0","477,395,884","16,613,082"
"2014100000","2014年度","43216","熊本県 合志市","","5,319","5,319","4,599","0","693","612","81","39,038,718","9,539,578"
"2014100000","2014年度","43348","熊本県 美里町","","14,400","14,400","3,644","0","10,398","10,387","11","95,095,688","3,022,962"
"2014100000","2014年度","43364","熊本県 玉東町","","2,433","2,433","1,669","0","754","754","0","19,413,724","1,425,739"
"2014100000","2014年度","43367","熊本県 南関町","","6,892","6,892","3,476","0","3,382","3,382","0","59,439,165","4,022,527"
"2014100000","2014年度","43368","熊本県 長洲町","","1,943","1,943","1,909","0","34","34","0","15,056,311","5,671,632"
"2014100000","2014年度","43369","熊本県 和水町","","9,878","9,878","4,715","0","5,160","5,159","1","79,175,520","3,998,148"
"2014100000","2014年度","43403","熊本県 大津町","","9,910","9,910","4,759","0","4,628","4,370","258","66,280,784","8,671,185"
"2014100000","2014年度","43404","熊本県 菊陽町","","3,746","3,746","3,316","0","365","359","6","27,135,753","6,167,951"
"2014100000","2014年度","43423","熊本県 南小国町","","11,590","11,590","2,241","0","9,351","7,868","1,483","35,367,018","1,117,588"
"2014100000","2014年度","43424","熊本県 小国町","","13,694","13,694","3,049","0","10,633","10,185","448","65,342,339","1,590,211"
"2014100000","2014年度","43425","熊本県 産山村","","6,081","6,081","1,858","0","4,218","3,543","675","33,422,634","436,206"
"2014100000","2014年度","43428","熊本県 高森町","","17,506","17,506","4,143","0","12,988","11,709","1,279","62,315,549","2,362,855"
"2014100000","2014年度","43432","熊本県 西原村","","7,722","7,722","3,133","0","4,582","4,244","338","29,454,116","2,219,435"
"2014100000","2014年度","43433","熊本県 南阿蘇村","","13,732","13,732","6,181","0","7,410","6,177","1,233","63,391,076","4,826,825"
"2014100000","2014年度","43441","熊本県 御船町","","9,903","9,903","4,326","0","5,553","5,552","1","41,441,238","3,571,723"
"2014100000","2014年度","43442","熊本県 嘉島町","","1,665","1,665","1,665","0","0","0","0","11,669,316","2,554,542"
"2014100000","2014年度","43443","熊本県 益城町","","6,568","6,568","4,439","0","1,976","1,915","61","41,600,598","5,883,025"
"2014100000","2014年度","43444","熊本県 甲佐町","","5,793","5,793","3,198","0","2,550","2,550","0","46,739,387","3,017,370"
"2014100000","2014年度","43447","熊本県 山都町","","54,467","54,467","13,604","0","40,495","38,732","1,763","186,671,061","4,524,473"
"2014100000","2014年度","43468","熊本県 氷川町","","3,336","3,336","2,998","0","340","340","0","24,546,251","2,655,872"
"2014100000","2014年度","43482","熊本県 芦北町","","23,397","23,397","5,043","0","18,243","18,243","0","166,810,415","3,964,217"
"2014100000","2014年度","43484","熊本県 津奈木町","","3,409","3,409","1,216","0","2,174","2,174","0","25,836,658","1,078,245"
"2014100000","2014年度","43501","熊本県 錦町","","8,504","8,504","3,500","0","4,876","4,876","0","39,149,971","4,809,511"
"2014100000","2014年度","43505","熊本県 多良木町","","16,586","16,586","3,263","0","13,273","13,273","0","36,057,650","2,842,633"
"2014100000","2014年度","43506","熊本県 湯前町","","4,837","4,837","1,273","0","3,516","3,516","0","13,542,358","1,358,810"
"2014100000","2014年度","43507","熊本県 水上村","","19,096","19,096","582","0","17,425","17,425","0","18,187,858","520,418"
"2014100000","2014年度","43510","熊本県 相良村","","9,454","9,454","2,311","0","6,952","6,952","0","34,469,934","1,748,351"
"2014100000","2014年度","43511","熊本県 五木村","","25,292","25,292","1,082","0","24,123","24,123","0","26,622,538","246,674"
"2014100000","2014年度","43512","熊本県 山江村","","12,119","12,119","1,459","0","10,487","10,487","0","50,258,579","811,221"
"2014100000","2014年度","43513","熊本県 球磨村","","20,758","20,758","2,311","0","18,120","18,120","0","122,790,210","936,146"
"2014100000","2014年度","43514","熊本県 あさぎり町","","15,956","15,956","5,144","0","10,503","10,503","0","62,514,511","5,229,221"
"2014100000","2014年度","43531","熊本県 苓北町","","6,755","6,755","2,610","0","4,149","4,149","0","44,022,136","2,304,102"
"2014100000","2014年度","44201","大分県 大分市","","50,239","50,239","24,792","0","25,384","25,383","1","279,838,481","66,854,200"
"2014100000","2014年度","44202","大分県 別府市","","12,529","12,529","4,240","0","8,139","7,767","372","35,863,214","11,187,600"
